;user_id;neurotizismusCategory;extraversionCategory;offenheitCategory;vertraeglichkeitCategory;gewissenhaftigkeitCategory
789;5df23d4d9fdb053c96b2c32c;0,0;0,0;1,0;1,0;1,0
790;5df6200e9fdb056bf1beaebf;0,0;0,0;0,0;1,0;1,0
791;5df687b09fdb056bf1beb17d;0,0;1,0;0,0;1,0;1,0
792;5df7438b9fdb0550921c2631;1,0;0,0;0,0;1,0;0,0
793;5df7c0c89fdb0578d45ad64a;1,0;1,0;0,0;1,0;0,0
794;5df7e2659fdb0578d45ad78b;1,0;0,0;0,0;0,0;1,0
795;5df8edb99fdb0548ae9e6ac7;0,0;0,0;0,0;1,0;0,0
796;5df8f1949fdb0548ae9e6b44;1,0;1,0;1,0;1,0;0,0
797;5df9110b9fdb0548ae9e6ede;1,0;0,0;1,0;0,0;0,0
798;5df927899fdb0548ae9e715c;0,0;0,0;1,0;1,0;1,0
799;5dfa01f79fdb051dd4f19090;1,0;0,0;1,0;1,0;1,0
800;5dfa1fec9fdb051dd4f1934f;0,0;0,0;0,0;1,0;1,0
801;5dfa3c859fdb05030c54ef22;0,0;0,0;0,0;0,0;0,0
802;5dfb5f139fdb0558714b4316;1,0;0,0;1,0;1,0;0,0
803;5dfbab409fdb0558714b479b;1,0;0,0;0,0;0,0;0,0
804;5dfbd1fd9fdb0558714b4909;1,0;0,0;1,0;1,0;0,0
805;5dfc81289fdb0550f18b4b16;1,0;1,0;1,0;1,0;1,0
806;5dfded299fdb054eca41ebf0;1,0;0,0;0,0;0,0;0,0
807;5dff79db9fdb056b2ddf906e;1,0;0,0;1,0;1,0;0,0
808;5e00b4709fdb053c0a5b5d37;0,0;0,0;0,0;1,0;1,0
809;5e00d6e89fdb053c0a5b5eb1;1,0;0,0;0,0;0,0;1,0
810;5e09c9769fdb0506b1afbc37;0,0;1,0;1,0;1,0;1,0
811;5e0a17139fdb050e55f01c97;0,0;1,0;0,0;0,0;0,0
812;5e0dd19d9fdb0553724f4d69;1,0;1,0;1,0;1,0;0,0
813;5e0f17f49fdb05298bf16943;0,0;1,0;1,0;1,0;0,0
814;5e103dfc9fdb051c8833bb03;0,0;1,0;1,0;0,0;1,0
815;5e1242259fdb05131d1ed622;0,0;1,0;0,0;0,0;1,0
816;5e137d7d9fdb05293532fd4a;0,0;1,0;1,0;1,0;1,0
817;5e144bf19fdb050c42172181;0,0;1,0;0,0;0,0;0,0
818;5e15874e9fdb057212f557e5;1,0;0,0;0,0;1,0;0,0
819;5e1594c09fdb057212f5596c;0,0;1,0;0,0;0,0;1,0
820;5e159bc09fdb057212f55a44;0,0;1,0;1,0;1,0;1,0
821;5e15b06b9fdb057212f55d25;1,0;1,0;1,0;1,0;1,0
822;5e15da6d9fdb057212f561cc;1,0;0,0;1,0;1,0;0,0
823;5e1635ee9fdb057212f56d92;1,0;0,0;0,0;0,0;1,0
824;5e173eff9fdb0553694dde31;0,0;0,0;0,0;0,0;0,0
825;5e1865d49fdb057f8f48496a;1,0;0,0;0,0;0,0;0,0
826;5e1897a59fdb057f8f484b78;0,0;1,0;1,0;1,0;0,0
827;5e18b20b9fdb057f8f484cbe;1,0;0,0;0,0;1,0;1,0
828;5e19d0229fdb054b633d85a5;1,0;0,0;0,0;0,0;0,0
829;5e1a09919fdb054b633d881b;0,0;0,0;0,0;1,0;0,0
830;5e1ad8f19fdb052d6b7eb306;0,0;1,0;1,0;0,0;0,0
831;5e1b2d3d9fdb053866b454b1;1,0;0,0;0,0;1,0;0,0
832;5e1c9fbe9fdb056e32ce63fe;0,0;0,0;0,0;1,0;1,0
833;5e1cb7be9fdb056e32ce6425;1,0;0,0;0,0;0,0;0,0
834;5e1d78939fdb0518c77dd9b8;1,0;0,0;0,0;1,0;0,0
835;5e1ec41c9fdb053cb1314cd1;1,0;0,0;0,0;0,0;0,0
836;5e1ec9119fdb053cb1314d26;1,0;0,0;0,0;0,0;0,0
837;5e1eddb29fdb053cb1314f93;0,0;1,0;1,0;0,0;0,0
838;5e1f015d9fdb053cb13153a4;0,0;1,0;1,0;1,0;0,0
839;5e1f0f469fdb053cb1315491;1,0;0,0;1,0;1,0;1,0
840;5e1f28a69fdb053cb1315990;1,0;1,0;0,0;0,0;0,0
841;5e1f57159fdb053cb1315b4d;0,0;1,0;1,0;1,0;1,0
842;5e202b439fdb053617cba5c8;1,0;1,0;0,0;0,0;0,0
843;5e20d45f9fdb053617cbae29;1,0;1,0;0,0;1,0;0,0
844;5e21d94a9fdb0506785f381c;1,0;0,0;0,0;0,0;0,0
845;5e22fd049fdb05614ca49a73;1,0;0,0;1,0;1,0;0,0
846;5e25ea539fdb050197ee0d37;1,0;0,0;0,0;1,0;0,0
847;5e26dff49fdb052d46a0f90a;1,0;0,0;0,0;0,0;0,0
848;5e26f9649fdb052d46a0fcf6;0,0;1,0;1,0;0,0;1,0
849;5e2727509fdb052d46a0feb8;1,0;0,0;0,0;1,0;0,0
850;5e2727559fdb052d46a0febc;0,0;1,0;0,0;0,0;0,0
851;5e27275a9fdb052d46a0fec0;0,0;1,0;0,0;1,0;1,0
852;5e27275c9fdb052d46a0fec4;0,0;1,0;0,0;0,0;1,0
853;5e2727609fdb052d46a0fecb;0,0;1,0;0,0;1,0;1,0
854;5e2727629fdb052d46a0fecf;0,0;1,0;1,0;0,0;1,0
855;5e2733119fdb052d46a0fed4;0,0;0,0;1,0;0,0;1,0
856;5e27367b9fdb052d46a0fed8;1,0;0,0;0,0;0,0;0,0
857;5e294d9a9fdb0541cbcfac7c;1,0;0,0;1,0;0,0;0,0
858;5e296b399fdb054da73f3648;1,0;0,0;0,0;1,0;1,0
859;5e2acfb49fdb051577debe83;1,0;1,0;0,0;1,0;0,0
860;5e2acfd99fdb051577debe87;0,0;1,0;0,0;0,0;0,0
861;5e2b3c6a9fdb051577dec455;1,0;0,0;1,0;0,0;0,0
862;5e2c01b39fdb052b7b49b603;0,0;1,0;0,0;1,0;1,0
863;5e2c37f39fdb052b7b49b8aa;1,0;0,0;1,0;1,0;1,0
864;5e2d84c99fdb057ebe94e122;1,0;0,0;1,0;0,0;0,0
865;5e2dc3d19fdb057ebe94e560;1,0;0,0;0,0;1,0;1,0
866;5e2eaab19fdb0528b0f6a130;1,0;0,0;0,0;0,0;1,0
867;5e2ec99a9fdb0528b0f6a383;1,0;0,0;0,0;1,0;0,0
868;5e2ef0989fdb0528b0f6a775;1,0;0,0;0,0;0,0;0,0
869;5e2f2b3d9fdb0528b0f6aa9e;0,0;0,0;1,0;0,0;0,0
870;5e302b409fdb05220e0bc2d5;1,0;0,0;0,0;0,0;0,0
871;5e3085129fdb05220e0bc879;1,0;0,0;1,0;1,0;0,0
872;5e3096a59fdb05220e0bcacf;1,0;1,0;1,0;0,0;0,0
873;5e309fee9fdb05220e0bcb95;0,0;1,0;1,0;0,0;0,0
874;5e3145769fdb053d90a0dda8;0,0;0,0;1,0;1,0;1,0
875;5e3171c19fdb053d90a0e125;1,0;0,0;0,0;0,0;0,0
876;5e334e4d9fdb05733da86f15;0,0;1,0;1,0;1,0;1,0
877;5e33c33e9fdb0511ae293fe7;0,0;1,0;1,0;1,0;1,0
878;5e341bc79fdb055f2e411e7f;0,0;0,0;0,0;0,0;1,0
879;5e3441a29fdb055f2e412204;1,0;0,0;1,0;1,0;1,0
880;5e3462e99fdb055f2e4122c0;1,0;1,0;1,0;0,0;0,0
881;5e37f0999fdb054429c37a27;0,0;1,0;1,0;0,0;1,0
882;5e37f16c9fdb054429c37a39;1,0;0,0;1,0;1,0;1,0
883;5e38732e9fdb054429c38226;1,0;0,0;1,0;0,0;1,0
884;5e3919b09fdb05546c9c1e4c;1,0;0,0;0,0;0,0;1,0
885;5e397f6f9fdb0508c3a9ebce;0,0;1,0;1,0;0,0;0,0
886;5e399daf9fdb05546c9c256b;1,0;0,0;0,0;0,0;0,0
887;5e3a7a2e9fdb0502131fab14;1,0;1,0;0,0;1,0;0,0
888;5e3af3ec9fdb05646649b8ac;0,0;1,0;1,0;1,0;1,0
889;5e3b044f9fdb05646649b9a0;1,0;0,0;1,0;1,0;1,0
890;5e3c4af59fdb056365575dbb;1,0;1,0;0,0;0,0;0,0
891;5e3d35059fdb050796aa30d6;1,0;1,0;1,0;1,0;1,0
892;5e3db7f19fdb050796aa3798;1,0;0,0;1,0;1,0;0,0
893;5e3e91b69fdb0503483626f9;1,0;0,0;0,0;1,0;1,0
894;5e4038b39fdb056af4dce558;0,0;1,0;0,0;1,0;1,0
895;5e4121a59fdb0566e486d178;0,0;0,0;0,0;1,0;1,0
896;5e416f0f9fdb0566e486db11;1,0;0,0;0,0;1,0;0,0
897;5e427a269fdb054d53083a12;0,0;1,0;1,0;0,0;1,0
898;5e4298799fdb054d53083a70;0,0;1,0;0,0;1,0;1,0
899;5e42a60e9fdb054d53083bca;0,0;1,0;1,0;0,0;1,0
900;5e42b3a19fdb054d53083c9f;0,0;1,0;0,0;0,0;1,0
901;5e42c2789fdb054d53083d63;1,0;0,0;1,0;1,0;0,0
902;5e42d6549fdb054d53083eec;0,0;0,0;0,0;0,0;0,0
903;5e42e1f69fdb054d53084203;1,0;0,0;1,0;0,0;0,0
904;5e44063a9fdb05493f6827b8;1,0;0,0;0,0;0,0;0,0
905;5e44f4889fdb0519ae3204da;0,0;1,0;1,0;1,0;1,0
906;5e45a3f09fdb053aad934bfb;1,0;0,0;1,0;1,0;1,0
907;5e46806f9fdb050a181f949d;1,0;0,0;0,0;0,0;0,0
908;5e4814ce9fdb05018cfc845f;1,0;0,0;0,0;1,0;0,0
909;5e4814f69fdb05018cfc8460;0,0;1,0;0,0;0,0;1,0
910;5e481f869fdb05018cfc8580;1,0;0,0;0,0;0,0;1,0
911;5e48308f9fdb05018cfc8774;1,0;1,0;1,0;1,0;0,0
912;5e4a94729fdb0530a9ebc45c;0,0;1,0;0,0;0,0;0,0
913;5e4eb2969fdb054dca1904ed;1,0;1,0;1,0;1,0;1,0
914;5e4fa2a49fdb057918ed3c15;1,0;0,0;0,0;0,0;1,0
915;5e4fa6639fdb057918ed3cc5;0,0;1,0;0,0;0,0;0,0
916;5e5239059fdb053fb0ab3991;0,0;0,0;0,0;1,0;1,0
917;5e52c9999fdb056ae538247d;0,0;1,0;0,0;0,0;1,0
918;5e53ceab9fdb05167ab6ca19;1,0;0,0;0,0;0,0;0,0
919;5e53f1929fdb05167ab6ccf6;1,0;0,0;1,0;1,0;1,0
920;5e5405559fdb05167ab6cd4f;1,0;1,0;1,0;0,0;0,0
921;5e54c6e29fdb0537faebbf53;0,0;1,0;0,0;0,0;1,0
922;5e552d1e9fdb053957b5e5d0;1,0;0,0;1,0;1,0;0,0
923;5e56262b9fdb0506a5834602;1,0;1,0;1,0;1,0;1,0
924;5e562a3b9fdb0506a5834673;1,0;0,0;1,0;1,0;1,0
925;5e5648c49fdb0506a5834a7d;0,0;0,0;1,0;1,0;1,0
926;5e564a829fdb0506a5834b06;0,0;0,0;0,0;0,0;1,0
927;5e565c149fdb0506a5834c7f;1,0;0,0;1,0;1,0;1,0
928;5e569ace9fdb0506a58359f2;0,0;1,0;0,0;0,0;0,0
929;5e56d80e9fdb0506a5835bf8;0,0;0,0;0,0;0,0;0,0
930;5e576add9fdb050935c4db15;1,0;0,0;0,0;0,0;0,0
931;5e577ac29fdb050935c4dc49;0,0;1,0;1,0;1,0;1,0
932;5e57802d9fdb050935c4dcae;1,0;0,0;0,0;1,0;1,0
933;5e57975b9fdb050935c4df1c;0,0;0,0;0,0;0,0;1,0
934;5e57beda9fdb050935c4e358;0,0;0,0;1,0;0,0;0,0
935;5e57f74a9fdb054ba56338a9;1,0;0,0;0,0;0,0;0,0
936;5e58e97f9fdb0505ad8ca1cc;0,0;1,0;1,0;1,0;0,0
937;5e5902449fdb0505ad8ca49f;0,0;1,0;1,0;0,0;0,0
938;5e5908559fdb0505ad8ca684;0,0;1,0;0,0;0,0;0,0
939;5e5948d29fdb055384c14650;1,0;0,0;1,0;0,0;1,0
940;5e5984be9fdb056531f28ebb;0,0;1,0;0,0;0,0;1,0
941;5e5a15b59fdb050bb2db0797;0,0;0,0;0,0;1,0;1,0
942;5e5a80fb9fdb050bee786b7a;1,0;1,0;1,0;1,0;1,0
943;5e5a814c9fdb050bee786b7b;0,0;1,0;0,0;1,0;1,0
944;5e5a9e8e9fdb050bee786d7c;1,0;0,0;1,0;1,0;1,0
945;5e5b5ad29fdb0508c3aead9a;0,0;0,0;0,0;0,0;1,0
946;5e5b90329fdb0508c3aeaf6f;0,0;1,0;1,0;1,0;0,0
947;5e5bed0d9fdb0510074f8894;0,0;1,0;1,0;0,0;1,0
948;5e5ca2bc9fdb057481843e37;1,0;1,0;1,0;0,0;1,0
949;5e5cdedf9fdb0574818447ed;0,0;1,0;1,0;0,0;1,0
950;5e5df5319fdb056370a33d9e;1,0;0,0;0,0;1,0;0,0
951;5e5dff1a9fdb056370a33ef1;0,0;0,0;1,0;0,0;0,0
952;5e5e61d99fdb056370a346f7;1,0;0,0;0,0;1,0;1,0
953;5e5e6f039fdb056370a34889;1,0;0,0;0,0;1,0;0,0
954;5e5e94fc9fdb052a04e13200;1,0;1,0;0,0;0,0;1,0
955;5e5e9d109fdb052a04e132fe;0,0;1,0;0,0;0,0;1,0
956;5e5f63879fdb0504e8398ead;0,0;1,0;0,0;1,0;0,0
957;5e5f675b9fdb0504e8398fc6;0,0;1,0;0,0;0,0;1,0
958;5e60beab9fdb05332bcc86be;0,0;0,0;1,0;0,0;0,0
959;5e60d5ce9fdb05332bcc876b;0,0;1,0;0,0;0,0;1,0
960;5e60d7719fdb05332bcc876e;0,0;0,0;1,0;1,0;1,0
961;5e610b489fdb051a857d61ec;0,0;1,0;0,0;1,0;1,0
962;5e6144579fdb051a857d6603;0,0;1,0;1,0;1,0;1,0
963;5e6249a89fdb0568dadf5ec9;0,0;1,0;1,0;1,0;0,0
964;5e65034b9fdb054ecdebbcfc;1,0;0,0;0,0;0,0;0,0
965;5e653ed19fdb054ecdebc57a;0,0;0,0;0,0;0,0;1,0
966;5e65ed559fdb0521269dff9b;1,0;1,0;1,0;1,0;0,0
967;5e661b2c9fdb0521269e0613;0,0;0,0;0,0;0,0;0,0
968;5e663b5b9fdb0521269e0956;0,0;0,0;0,0;1,0;0,0
969;5e663daa9fdb0521269e09c8;0,0;0,0;1,0;0,0;0,0
970;5e665c9d9fdb0521269e0de4;0,0;1,0;0,0;0,0;1,0
971;5e6677dc9fdb0521269e107c;0,0;0,0;0,0;1,0;0,0
972;5e6755849fdb050514aa7448;1,0;1,0;0,0;0,0;0,0
973;5e67b5ab9fdb050514aa7ee5;0,0;1,0;1,0;0,0;1,0
974;5e67ce819fdb050514aa8233;0,0;1,0;0,0;1,0;1,0
975;5e688a789fdb052ca27e68e0;1,0;1,0;0,0;0,0;0,0
976;5e68f6149fdb052ca27e72ea;0,0;1,0;1,0;0,0;1,0
977;5e6918eb9fdb052ca27e7a85;0,0;0,0;1,0;0,0;0,0
978;5e69fc8e9fdb051096259617;1,0;1,0;1,0;1,0;1,0
979;5e6a7d429fdb051096259c75;1,0;0,0;0,0;1,0;1,0
980;5e6a7e2e9fdb051096259c77;0,0;0,0;1,0;1,0;0,0
981;5e6aa7909fdb05109625a44e;0,0;1,0;0,0;1,0;1,0
982;5e6ba5da9fdb053b0291b6f8;0,0;1,0;1,0;1,0;1,0
983;5e6d2fb79fdb0526adc8749a;0,0;1,0;0,0;1,0;1,0
984;5e6e44f99fdb0576ad67ebb5;0,0;1,0;1,0;1,0;1,0
985;5e6f49949fdb0568500399d7;0,0;1,0;0,0;1,0;1,0
986;5e6f4a439fdb053432a90f81;1,0;0,0;1,0;1,0;0,0
987;5e70a2749fdb055816992cef;1,0;0,0;1,0;0,0;1,0
988;5e712ea09fdb055816993726;0,0;0,0;0,0;0,0;0,0
989;5e7259009fdb0534259a1abd;0,0;1,0;1,0;0,0;1,0
990;5e74686f9fdb0501e887f66b;0,0;1,0;0,0;0,0;1,0
991;5e74e8329fdb0501e887f884;0,0;0,0;0,0;1,0;1,0
992;5e74ea8f9fdb0501e887f8c5;1,0;0,0;0,0;1,0;0,0
993;5e773cf89fdb0549652784a7;0,0;0,0;1,0;0,0;1,0
994;5e779efd9fdb05552068a52e;0,0;1,0;1,0;1,0;1,0
995;5e7879b09fdb05194d1815d6;0,0;1,0;0,0;1,0;0,0
996;5e78bfc69fdb05194d181add;0,0;0,0;0,0;0,0;0,0
997;5e7a28c89fdb0579c2a45c87;0,0;0,0;1,0;1,0;0,0
998;5e7b07889fdb053b5ff9f496;1,0;0,0;1,0;1,0;1,0
999;5e7c6acc9fdb0538c45565f8;0,0;1,0;1,0;0,0;0,0
1000;5e7c9a469fdb0538c4556954;0,0;1,0;1,0;1,0;0,0
1001;5e7ca3889fdb0538c4556959;0,0;0,0;1,0;0,0;0,0
1002;5e7d815d9fdb0502628492de;0,0;1,0;0,0;1,0;1,0
1003;5e7dc50c9fdb055fbcb2a1ec;1,0;1,0;1,0;1,0;1,0
1004;5e7de6679fdb055fbcb2a4c1;1,0;0,0;1,0;0,0;0,0
1005;5e7e5f819fdb055259df4365;0,0;1,0;1,0;1,0;1,0
1006;5e7f29479fdb0561b4bc63a0;0,0;1,0;1,0;0,0;0,0
1007;5e810cfc9fdb0534e6e450b0;0,0;1,0;1,0;1,0;0,0
1008;5e81af4c9fdb0511992d044a;0,0;1,0;1,0;1,0;1,0
1009;5e81be979fdb0511992d062b;0,0;1,0;1,0;0,0;0,0
1010;5e81c1fb9fdb0511992d0646;1,0;1,0;1,0;1,0;0,0
1011;5e82042e9fdb0511992d0b3d;1,0;0,0;0,0;0,0;0,0
1012;5e8337769fdb05401d02a074;0,0;0,0;0,0;1,0;1,0
1013;5e833c1b9fdb05401d02a15a;1,0;0,0;0,0;1,0;0,0
1014;5e8352c49fdb05401d02a36b;0,0;1,0;0,0;1,0;1,0
1015;5e8363ba9fdb05401d02a5ea;1,0;0,0;0,0;0,0;1,0
1016;5e844fea9fdb0503e41c9d27;1,0;1,0;0,0;0,0;0,0
1017;5e8477a19fdb0503e41ca0d6;1,0;0,0;1,0;0,0;0,0
1018;5e84919e9fdb0503e41ca1c0;0,0;0,0;1,0;0,0;0,0
1019;5e85025e9fdb0503e41ca7b1;1,0;1,0;0,0;0,0;0,0
1020;5e85a5949fdb0565b696cffd;0,0;0,0;1,0;0,0;0,0
1021;5e85a5ef9fdb0565b696cffe;0,0;0,0;0,0;1,0;1,0
1022;5e85de2c9fdb0565b696d4cd;1,0;0,0;0,0;0,0;0,0
1023;5e872cdd9fdb0538c7a9e24a;1,0;0,0;0,0;0,0;0,0
1024;5e8750489fdb0538c7a9e4b1;0,0;1,0;1,0;0,0;1,0
1025;5e88b1369fdb0516a86ef549;0,0;0,0;0,0;0,0;1,0
1026;5e89da6d9fdb0575d2f6e059;1,0;0,0;1,0;0,0;0,0
1027;5e8b17a39fdb052b483b483a;0,0;1,0;1,0;1,0;1,0
1028;5e8b37639fdb052b483b4b70;0,0;0,0;0,0;0,0;1,0
1029;5e8c2ead9fdb057de9f702f4;1,0;1,0;1,0;0,0;0,0
1030;5e8c735a9fdb05146c73762c;0,0;0,0;1,0;1,0;1,0
1031;5e8da27d9fdb050d22b4cf38;1,0;0,0;0,0;1,0;0,0
1032;5e9054339fdb051dce900e07;1,0;0,0;1,0;0,0;0,0
1033;5e9194dc9fdb057cc3e6b3c7;1,0;0,0;0,0;0,0;0,0
1034;5e9344a29fdb055cfeb0efa2;0,0;0,0;0,0;0,0;1,0
1035;5e9404949fdb0546d54047ef;1,0;1,0;1,0;1,0;0,0
1036;5e9565d69fdb055fbc74d295;0,0;0,0;1,0;1,0;1,0
1037;5e96b1549fdb054319dcc700;1,0;0,0;0,0;1,0;0,0
1038;5e96cb309fdb054319dccc4c;0,0;1,0;1,0;1,0;1,0
1039;5e971fcd9fdb054319dcd2e9;0,0;1,0;1,0;1,0;1,0
1040;5e980a439fdb053ac113e2d7;1,0;1,0;1,0;0,0;0,0
1041;5e980ed49fdb053ac113e2fe;1,0;1,0;1,0;1,0;1,0
1042;5e9971a69fdb0523cb240794;1,0;0,0;0,0;1,0;0,0
1043;5e999b1a9fdb0523cb240a30;0,0;0,0;0,0;1,0;1,0
1044;5e9c314b9fdb055e3f4dfa36;1,0;0,0;0,0;0,0;0,0
1045;5e9db08f9fdb055a4de30838;1,0;0,0;0,0;1,0;0,0
1046;5e9e05f89fdb055a4de30d32;0,0;1,0;1,0;1,0;1,0
1047;5ea028a39fdb05543432525e;0,0;0,0;0,0;0,0;1,0
1048;5ea2e41e9fdb050253832c49;1,0;1,0;0,0;1,0;0,0
1049;5ea314f89fdb0502538332a7;1,0;0,0;1,0;0,0;1,0
1050;5ea5bbc89fdb051e6a417791;0,0;0,0;0,0;0,0;1,0
1051;5ea6c6669fdb057eabb18a83;1,0;1,0;1,0;1,0;1,0
